#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403636689413555456,-4.239357574880044943e+00,4.251804236252734626e+00,-1.522722130695636888e+00,5.461006006603682517e-01,2.143734006432994332e-01,-7.950095075085557017e-01,1.542013684310760968e-01
1403636689463555584,-4.218315260585018933e+00,4.232287442766740959e+00,-1.513788446767551310e+00,5.460600590067645754e-01,2.149842868358495529e-01,-7.945743051499540854e-01,1.557300291102440282e-01
1403636689513555456,-4.199796052966923376e+00,4.213463455199152996e+00,-1.502262676161756128e+00,5.451468902220792945e-01,2.159504629867735892e-01,-7.947924695368860926e-01,1.564774615861741214e-01
1403636689563555584,-4.181715468828295812e+00,4.194353307227709493e+00,-1.489719000888761968e+00,5.434119826435410694e-01,2.162754514046641985e-01,-7.956560684386378979e-01,1.576698036907960010e-01
1403636689613555456,-4.164915257824949535e+00,4.175106553313276514e+00,-1.475624801856613155e+00,5.410142547852477835e-01,2.164244888908625764e-01,-7.971213443675115862e-01,1.583084933957205620e-01
1403636689663555584,-4.149544103494014813e+00,4.153429344289699010e+00,-1.462585107214905866e+00,5.380692282992902697e-01,2.152003906995784976e-01,-7.990744243304254146e-01,1.601573032401411578e-01
1403636689713555456,-4.135666910053328316e+00,4.134590667857542812e+00,-1.450614091881444745e+00,5.342154524616979927e-01,2.132347198483792727e-01,-8.016571687368849730e-01,1.627592959406256590e-01
1403636689763555584,-4.122913665276266570e+00,4.115353960273769651e+00,-1.440205384939786670e+00,5.295922913890033223e-01,2.103798257659577342e-01,-8.048240177081645852e-01,1.659235797953943214e-01
1403636689813555456,-4.110412816627153632e+00,4.096440957952562023e+00,-1.430541059841785145e+00,5.269165496772337809e-01,2.079114749410209684e-01,-8.066273259708993670e-01,1.687724066935264167e-01
1403636689863555584,-4.100740592059898049e+00,4.078083997070545585e+00,-1.421940539772499124e+00,5.268120541521507105e-01,2.051276404622320582e-01,-8.067938391026207023e-01,1.716840467383134727e-01
1403636689913555456,-4.093453415530520445e+00,4.059510882451220937e+00,-1.413293325211342877e+00,5.269610513844742439e-01,2.003741905614256913e-01,-8.067078261368354486e-01,1.771573236708102184e-01
1403636689963555584,-4.088196825138361135e+00,4.041913575309483697e+00,-1.405936057269797868e+00,5.285200665582787671e-01,1.972877501293059666e-01,-8.058448782749068062e-01,1.798836152968066038e-01
1403636690013555456,-4.084121928957416436e+00,4.024960474757280693e+00,-1.399196734335548031e+00,5.298210089115774624e-01,1.963008780678962839e-01,-8.052281905947381579e-01,1.798978178222716828e-01
1403636690063555584,-4.082916437361785889e+00,4.009437286390881816e+00,-1.393476448453339955e+00,5.307747073988832165e-01,1.965865715223784616e-01,-8.049157975240316398e-01,1.781642185708421644e-01
1403636690113555456,-4.083298076691016298e+00,3.994669641227794443e+00,-1.389788719680514983e+00,5.306678028214912857e-01,1.993626800267223331e-01,-8.053625546868568019e-01,1.733128972968639159e-01
1403636690163555584,-4.084286743154997623e+00,3.981729374244038500e+00,-1.385625285113259997e+00,5.313535379541327597e-01,2.026043834277296840e-01,-8.052945280484093971e-01,1.676770843460294036e-01
1403636690213555456,-4.088429149543782337e+00,3.969185382582607335e+00,-1.380903147513108165e+00,5.318509806458627809e-01,2.051561425906587299e-01,-8.052541375500243959e-01,1.631295972591173260e-01
1403636690263555584,-4.094284718355109653e+00,3.956736655211342324e+00,-1.374177803109246199e+00,5.326710436964330331e-01,2.060803821908843980e-01,-8.048807357632288273e-01,1.611193237344774876e-01
1403636690313555456,-4.101874610216323269e+00,3.944150220873777979e+00,-1.365527029214356869e+00,5.337422123191094547e-01,2.074725312902379049e-01,-8.042837546712339192e-01,1.587515087193395180e-01
1403636690363555584,-4.110406002596397101e+00,3.929052104749981122e+00,-1.355396675237862780e+00,5.345679226113080329e-01,2.081151136188992001e-01,-8.039811406994818999e-01,1.566510804239251986e-01
1403636690413555456,-4.120433223873898321e+00,3.916843985513657866e+00,-1.345184743901878699e+00,5.351656246247524784e-01,2.083368229795555526e-01,-8.036406522977671552e-01,1.560616044554308246e-01
1403636690463555584,-4.130025733721974568e+00,3.903414983838865648e+00,-1.334700727385507157e+00,5.361561475589475823e-01,2.071407102331069283e-01,-8.030662025853820829e-01,1.572068251189059074e-01
1403636690513555456,-4.141284007626419239e+00,3.890016040361956584e+00,-1.325404747655683169e+00,5.369773845175722649e-01,2.045056383123597943e-01,-8.024718963811320327e-01,1.608464731773485978e-01
1403636690563555584,-4.154290460172172850e+00,3.876322478889974388e+00,-1.317185586298346811e+00,5.376205736877502916e-01,2.022801433916448233e-01,-8.019850357636217897e-01,1.639111489445797265e-01
1403636690613555456,-4.168728152836856715e+00,3.862789682754571796e+00,-1.310638540029972932e+00,5.362871103379218685e-01,1.982599716176100813e-01,-8.027858602970442403e-01,1.691862330295245964e-01
1403636690663555584,-4.184103995963494249e+00,3.850440283301703737e+00,-1.305851439674776904e+00,5.367008950739973194e-01,1.947289144816573836e-01,-8.023511208992935018e-01,1.739697614047129026e-01
1403636690713555456,-4.200480143536015731e+00,3.838465430044810667e+00,-1.302252354671551204e+00,5.376769213073249176e-01,1.891436237047409985e-01,-8.012188964785230683e-01,1.821441677107828450e-01
1403636690763555584,-4.218909176336358868e+00,3.827317802419631487e+00,-1.302624139942580639e+00,5.382538821060357526e-01,1.826303517497531170e-01,-8.003120080986365625e-01,1.908654046983667696e-01
1403636690813555456,-4.238198390392611259e+00,3.817495830803755208e+00,-1.307663628221275909e+00,5.395892803794126724e-01,1.776844625682437173e-01,-7.988732038680448344e-01,1.976695333203050686e-01
1403636690863555584,-4.259814503204298219e+00,3.809855807595087018e+00,-1.315212730828837939e+00,5.427827425751715618e-01,1.739070893308441723e-01,-7.962042419535674265e-01,2.029828163618634385e-01
1403636690913555456,-4.282402823111762125e+00,3.805099162986257166e+00,-1.324567075758952273e+00,5.476383186148864324e-01,1.707361181121601068e-01,-7.923900576401903262e-01,2.075077022898825230e-01
1403636690963555584,-4.306300377760390319e+00,3.802852285508631081e+00,-1.333387413287469014e+00,5.537804731683090287e-01,1.672642248879377125e-01,-7.875615315242884273e-01,2.123598377124040759e-01
1403636691013555456,-4.331354614412717297e+00,3.803747248455995766e+00,-1.340361758776918544e+00,5.612860519014711835e-01,1.646902075557610257e-01,-7.817346469921422347e-01,2.161620807823846080e-01
1403636691063555584,-4.356512198805663871e+00,3.809011642622623928e+00,-1.346171330242104114e+00,5.682069450319751081e-01,1.632704885893799529e-01,-7.763440938363476151e-01,2.185714142760569745e-01
1403636691113555456,-4.381119708109083355e+00,3.818256925167331506e+00,-1.349146235450191522e+00,5.728942854742826718e-01,1.640648836229069429e-01,-7.727054511827715633e-01,2.186347121230815815e-01
1403636691163555584,-4.405770609853249198e+00,3.832218156664965125e+00,-1.349584858455558312e+00,5.794225576898360819e-01,1.665531101098781386e-01,-7.680236771196025103e-01,2.160305361206606711e-01
1403636691213555456,-4.429815241326680031e+00,3.851108892476843071e+00,-1.347692165993612967e+00,5.851957255268308566e-01,1.720104132859581469e-01,-7.642522600809187328e-01,2.094680488941638441e-01
1403636691263555584,-4.452356184863564437e+00,3.873843401107570639e+00,-1.344210743618393211e+00,5.906342453622394073e-01,1.794178747068367885e-01,-7.608348606265838976e-01,2.002266947646753892e-01
1403636691313555456,-4.472590978736676881e+00,3.899378903419540077e+00,-1.339015699802126758e+00,5.933967585447397219e-01,1.867372819484835467e-01,-7.592505725691623963e-01,1.911754234531408136e-01
1403636691363555584,-4.491697794277189182e+00,3.926459896507171976e+00,-1.332838301961729810e+00,5.935155903693993817e-01,1.930118070674672059e-01,-7.593995726313067518e-01,1.838422568627873233e-01
1403636691413555456,-4.509488215011853818e+00,3.955195373175208751e+00,-1.325705921302949619e+00,5.881846079003412164e-01,1.977373638456045302e-01,-7.633513160540272846e-01,1.795370999183670824e-01
1403636691463555584,-4.525008717999628338e+00,3.986093513422235279e+00,-1.317569833749685948e+00,5.811104925061536530e-01,2.014685231388102238e-01,-7.685029593083931854e-01,1.764206088238123860e-01
1403636691513555456,-4.538411795330552501e+00,4.018894861529017426e+00,-1.307087482129838829e+00,5.741511010954467586e-01,2.035591306333548456e-01,-7.732637649862249551e-01,1.760038158847901102e-01
1403636691563555584,-4.551372512455635899e+00,4.053734081829842850e+00,-1.293720600750034366e+00,5.697889807538784046e-01,2.053816343819036827e-01,-7.760424023605514421e-01,1.758325664049133485e-01
1403636691613555456,-4.563227129435124318e+00,4.089204572660048775e+00,-1.278006130020418629e+00,5.659725347598384415e-01,2.082346454092225407e-01,-7.784500066507805682e-01,1.741522595151110964e-01
1403636691663555584,-4.574491096925510369e+00,4.125116965354068910e+00,-1.260969492610477083e+00,5.642280651863775809e-01,2.127473251831602519e-01,-7.796103115283827822e-01,1.690947315621199043e-01
1403636691713555456,-4.585780549051345467e+00,4.161778127318208398e+00,-1.245101465615270797e+00,5.625925803173681405e-01,2.177266630303124895e-01,-7.806404121205273716e-01,1.633561622401306923e-01
1403636691763555584,-4.598082643242373813e+00,4.198004179544395420e+00,-1.229824219288024656e+00,5.625662070570426332e-01,2.213697213731524449e-01,-7.805023861225001136e-01,1.591563206212970594e-01
1403636691813555456,-4.608200224921156440e+00,4.234307946766669772e+00,-1.216057118783580249e+00,5.617325697559005793e-01,2.225529887407138863e-01,-7.809541224845920615e-01,1.582319368911624669e-01
1403636691863555584,-4.617984238585520096e+00,4.269966506611478252e+00,-1.203968181744033084e+00,5.605647157559809912e-01,2.222018060373968928e-01,-7.816670387015440813e-01,1.593430182050479260e-01
1403636691913555456,-4.626456342285750090e+00,4.306202027731860227e+00,-1.193473364641826961e+00,5.605166435812983794e-01,2.205939672476341651e-01,-7.816702512082707166e-01,1.617127461219562690e-01
1403636691963555584,-4.635742326995376139e+00,4.341838563171507737e+00,-1.184248989346804670e+00,5.634750244892613447e-01,2.182919501141031837e-01,-7.794458641084174300e-01,1.652533395017809492e-01
1403636692013555456,-4.644446065555023928e+00,4.376829858042339261e+00,-1.174989973026038692e+00,5.665233981031998489e-01,2.163402106695645755e-01,-7.772461987517589321e-01,1.677393787248327162e-01
1403636692063555584,-4.652666957775433154e+00,4.411332529058390683e+00,-1.166153683303189137e+00,5.665373781724046820e-01,2.150550093278122410e-01,-7.772346809847018312e-01,1.693900610164636722e-01
1403636692113555456,-4.659655674551558491e+00,4.444927535663165230e+00,-1.156922412060891636e+00,5.661782283778197256e-01,2.159638825958214992e-01,-7.776741294076172650e-01,1.674059842872898107e-01
1403636692163555584,-4.667032470070164862e+00,4.480027479781504951e+00,-1.145442978453886429e+00,5.668887817807849450e-01,2.188825205191221035e-01,-7.774015894521396630e-01,1.624017241890639562e-01
1403636692213555456,-4.673491639501773598e+00,4.516076576618269556e+00,-1.133803624137605714e+00,5.663371838793235247e-01,2.203989323458164784e-01,-7.779187818686918998e-01,1.597775753739935634e-01
1403636692263555584,-4.678695880318835876e+00,4.552560430161130434e+00,-1.119778734397979925e+00,5.654177250728775750e-01,2.209783192499549798e-01,-7.787257137274287144e-01,1.582960560929541627e-01
1403636692313555456,-4.683320064485366530e+00,4.588169699350770792e+00,-1.103301437933996931e+00,5.644643661441157700e-01,2.202669145811334273e-01,-7.795260773467674875e-01,1.587499934828050518e-01
1403636692363555584,-4.687053026765314989e+00,4.623465513880666400e+00,-1.084755954907933306e+00,5.633447809058170774e-01,2.185786825339376960e-01,-7.804313826687410138e-01,1.606016012176163243e-01
1403636692413555456,-4.690945846314438228e+00,4.657733612182253680e+00,-1.064870439199324670e+00,5.621145243320915252e-01,2.185258012725080912e-01,-7.815192631945745427e-01,1.596915056254530896e-01
1403636692463555584,-4.694516149130747884e+00,4.690516990578051271e+00,-1.044360836308656726e+00,5.618758401108474576e-01,2.198666779608771660e-01,-7.819024358408310782e-01,1.567889187677253271e-01
1403636692513555456,-4.696333575296177898e+00,4.727935707650701147e+00,-1.019397926901375095e+00,5.625620260079148283e-01,2.218633416498532462e-01,-7.816423418060339801e-01,1.527608392940079385e-01
1403636692563555584,-4.699037668364048237e+00,4.762406686384275112e+00,-9.949242782336908952e-01,5.627868370734500081e-01,2.215420771688949853e-01,-7.816607341068274595e-01,1.523042376827680455e-01
1403636692613555456,-4.701843301217333959e+00,4.796666200064441554e+00,-9.692822696148706285e-01,5.622708150942569150e-01,2.204252463367800674e-01,-7.821615657697197355e-01,1.532564070545513191e-01
1403636692663555584,-4.702880819461018547e+00,4.828656825227291449e+00,-9.413651970669026925e-01,5.621074073378629077e-01,2.193905574350269172e-01,-7.825787870890739129e-01,1.532105999023828935e-01
1403636692713555456,-4.703966661148126782e+00,4.859934888867853076e+00,-9.139336933020392184e-01,5.605728768842125342e-01,2.209101508568747929e-01,-7.838907205650960108e-01,1.499069483449139706e-01
1403636692763555584,-4.704756331997744567e+00,4.890104994662014981e+00,-8.878008568291688718e-01,5.589739853997925945e-01,2.252510999281827908e-01,-7.852340216097780656e-01,1.421884556985943127e-01
1403636692813555456,-4.705780050992192542e+00,4.918344120199957814e+00,-8.650501252696208843e-01,5.572912191099127499e-01,2.303487089407469379e-01,-7.864975897308319475e-01,1.333698269471416398e-01
1403636692863555584,-4.704280889711641045e+00,4.950606798780910367e+00,-8.396452854056759563e-01,5.562507562777706527e-01,2.341815147393904728e-01,-7.871142494124739875e-01,1.272606485391721831e-01
1403636692913555456,-4.704059762410212286e+00,4.978046709695529870e+00,-8.180563250539714115e-01,5.552626577734268709e-01,2.371358806725777368e-01,-7.876671296671147182e-01,1.225987268367825511e-01
1403636692963555584,-4.703890739210750738e+00,5.002952402904118578e+00,-7.985012840126441969e-01,5.541109890654806192e-01,2.371567758044654528e-01,-7.884767080345108647e-01,1.225649067799022413e-01
1403636693013555456,-4.702861421304667111e+00,5.025671005615639508e+00,-7.798586396989386493e-01,5.525390312017891548e-01,2.352645478486896646e-01,-7.896618509957515908e-01,1.256398527781036611e-01
1403636693063555584,-4.701337111671974434e+00,5.045934336677879273e+00,-7.616026554252945946e-01,5.528825072518586126e-01,2.330258871033833168e-01,-7.895394710159324703e-01,1.290243884793160212e-01
1403636693113555456,-4.699731755115998055e+00,5.064880140523641217e+00,-7.441782726974470741e-01,5.540386503398790907e-01,2.308765609288922216e-01,-7.887426089793129202e-01,1.327489522509296138e-01
1403636693163555584,-4.697771133190414616e+00,5.082730136033352331e+00,-7.283130091504315118e-01,5.544139200961230030e-01,2.288035716001688979e-01,-7.884387566122308399e-01,1.365227376608583454e-01
1403636693213555456,-4.695890214825013231e+00,5.098533100850444200e+00,-7.138065191445588376e-01,5.525584510135135297e-01,2.280887288428993243e-01,-7.896584879348160779e-01,1.381816283768461384e-01
1403636693263555584,-4.694241070111280223e+00,5.113780889453825473e+00,-7.016181393825008383e-01,5.491913243661517008e-01,2.269743385046170681e-01,-7.919165603024576061e-01,1.404980441859173812e-01
1403636693313555456,-4.692013618656254437e+00,5.126453397955715197e+00,-6.918045881249875739e-01,5.449598279518331756e-01,2.255899119089565807e-01,-7.947628567846319880e-01,1.431082773257657259e-01
1403636693363555584,-4.690129684652921682e+00,5.139750772005365675e+00,-6.818019728778044186e-01,5.409810823387407597e-01,2.245407089252330346e-01,-7.973678216346637981e-01,1.453461234727278506e-01
1403636693413555456,-4.688769828276369900e+00,5.152527833569138238e+00,-6.731884740966240788e-01,5.374505074117497117e-01,2.235085941601890613e-01,-7.996144441261833213e-01,1.476739691488108130e-01
1403636693463555584,-4.688520461583356003e+00,5.164696539898912420e+00,-6.647782811152329607e-01,5.331762548208210939e-01,2.232708011006663551e-01,-8.022877979555647077e-01,1.490218773292049936e-01
